,0,1,index,host_since,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,zipcode,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,guests_included,extra_people,minimum_maximum_nights,maximum_maximum_nights,number_of_reviews,review_scores_rating,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,Essentials,Smoke detector,Heating,Hangers,Hair dryer,Wifi,Carbon monoxide detector,Shampoo,Iron,Kitchen,{TV,Laptop friendly workspace,Washer,Dryer,Fire extinguisher
3410,2.370706363683751,1.4904083460862794,3411.0,1970,3,31,2,1,2,20,1,2,3,1.0,3.0,1.0,6,1,1.0,11,5,5,98,,1,2,2,35.0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
3411,0.11391885454583327,-0.46059546040704463,3412.0,1970,2,1,1,1,2,13,1,12,2,3.0,2.0,1.0,1,1,2.0,12,5,5,146,99.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3412,-2.2292859857109937,-0.23349494621263647,3413.0,1970,1,1,2,1,1,8,1,1,1,2.0,1.0,1.0,2,1,1.0,3,5,5,67,100.0,1,1,1,28.0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0
3413,1.8679077799492874,-0.48095138923134834,3414.0,1970,3,1,1,1,2,11,2,4,1,4.0,1.0,2.0,1,1,1.0,3,5,5,168,98.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3414,1.0841688307346788,-0.9278606947721547,3415.0,1970,4,4,1,1,1,23,1,6,1,3.0,1.0,2.0,1,1,3.0,9,5,5,169,98.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3415,3.3076830532372896,0.4091004599819748,3416.0,1970,2,1,1,1,1,1,1,1,1,8.0,2.0,4.0,8,1,6.0,12,7,7,110,98.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3416,2.0004514392794808,-0.6163612032946879,3417.0,1970,3,24,2,1,1,20,1,1,1,5.0,1.5,2.0,3,1,4.0,1,4,4,410,92.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
3417,-4.479114055119554,0.20124378175814803,3418.0,1970,2,1,1,1,1,26,2,1,1,4.0,1.0,2.0,1,1,1.0,3,5,5,47,90.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3418,0.053516085101115156,-0.707873059367646,3419.0,1970,2,1,1,1,1,1,1,2,1,4.0,1.0,2.0,1,1,4.0,19,3,3,32,99.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3419,-0.4663502116716039,-1.3500082974178886,3420.0,1970,2,1,1,1,2,13,1,2,2,2.0,1.0,1.0,2,1,2.0,25,4,4,154,97.0,2,1,1,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3420,2.7955903266182833,-0.9336122055259747,3421.0,1970,2,1,1,1,1,15,2,6,1,2.0,1.0,1.0,1,1,2.0,12,56,56,150,99.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
3421,0.3922812632961793,-0.6377463140666579,3422.0,1970,4,4,2,1,1,20,1,1,1,5.0,1.0,2.0,3,1,3.0,2,21,21,45,100.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
3422,-4.072180961875573,-0.7428368981093333,3423.0,1970,2,1,2,1,2,9,1,1,1,4.0,2.0,2.0,3,1,1.0,3,5,5,98,,2,1,1,26.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3423,1.852042442660484,-0.44891458441569165,3424.0,1970,3,7,2,1,2,20,1,1,2,1.0,5.0,1.0,2,1,1.0,3,39,39,67,100.0,1,1,1,16.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
3424,-1.1701525634695271,0.5704159055255182,3425.0,1970,2,31,2,1,1,18,1,14,2,2.0,1.0,0.0,2,1,1.0,3,5,5,14,100.0,1,1,1,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3425,-1.6071093259160678,-0.2695836485078826,3426.0,1970,2,1,2,1,2,1,1,2,1,12.0,1.5,5.0,10,1,3.0,1,5,5,33,95.0,2,1,1,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3426,1.461032749138768,-0.8432958299204997,3427.0,1970,4,4,1,1,1,2,1,6,1,2.0,1.0,2.0,1,1,2.0,12,5,5,74,100.0,2,1,1,1.0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
3427,-0.9539977835165431,0.6265832510239047,3428.0,1970,2,31,2,1,1,18,1,14,2,2.0,1.0,0.0,2,1,1.0,3,5,5,49,93.0,1,1,1,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3428,-1.0104013600832442,0.6458811320565914,3429.0,1970,2,31,2,1,1,18,1,14,2,2.0,1.0,0.0,2,1,1.0,3,5,5,67,100.0,1,1,1,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3429,-1.010403172983732,0.6450956887280341,3430.0,1970,2,31,2,1,1,18,1,14,2,2.0,1.0,0.0,2,1,1.0,3,5,5,98,,1,1,1,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3430,-1.0155797840690521,0.6460881042905029,3431.0,1970,2,31,2,1,1,18,1,14,2,2.0,1.0,0.0,2,1,1.0,3,5,5,47,80.0,1,1,1,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3431,-1.015032798803373,0.6464403513797508,3432.0,1970,2,31,2,1,1,18,1,14,2,2.0,1.0,0.0,2,1,1.0,3,5,5,67,100.0,1,1,1,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3432,-0.8287325953282404,-1.634980098813343,3433.0,1970,2,1,1,1,2,13,1,2,2,3.0,1.5,2.0,5,1,1.0,12,1,1,47,100.0,2,1,1,4.0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0
3433,-0.9607265182009457,0.6649203016174602,3434.0,1970,2,31,2,1,1,18,1,14,2,2.0,1.0,0.0,2,1,1.0,3,5,5,98,,1,1,1,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3434,-1.0873642747779915,0.6560137749181161,3435.0,1970,2,31,2,1,1,18,1,14,2,2.0,1.0,0.0,2,1,1.0,3,5,5,45,100.0,1,1,1,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3435,-2.7517284775120525,-1.1134406185179953,3436.0,1970,4,4,2,1,1,12,1,1,2,1.0,1.0,1.0,2,1,1.0,3,7,7,98,,2,1,1,1.0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1
3436,-0.28814731812303007,-0.5069572064319371,3437.0,1970,2,1,1,1,1,16,1,1,1,3.0,1.0,2.0,1,1,1.0,3,5,5,30,97.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3437,-2.6150890548302366,-0.40563108093175343,3438.0,1970,2,1,2,1,1,20,1,1,1,5.0,2.0,3.0,3,1,1.0,3,8,8,49,80.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
3438,2.0213796724793793,-0.25865166139782086,3439.0,1970,2,1,2,1,2,2,1,1,1,6.0,2.5,3.0,6,1,1.0,3,22,22,47,90.0,1,1,1,3.0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
3439,2.9370741281827213,-0.11755446367764834,3440.0,1970,2,1,2,1,2,2,1,1,1,4.0,1.5,2.0,3,1,1.0,3,22,22,49,80.0,1,1,1,3.0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
3440,1.9714948132384729,0.25422950782186726,3441.0,1970,3,1,2,1,1,20,2,6,1,2.0,1.0,1.0,2,1,2.0,3,3,3,37,92.0,2,1,1,1.0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1
3441,2.3041219748378223,-0.5001411978749468,3442.0,1970,2,1,2,1,2,2,1,1,1,2.0,1.0,0.0,2,1,1.0,3,22,22,45,60.0,1,1,1,3.0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
3442,-2.3470480414395656,-0.40242008765436027,3443.0,1970,4,4,2,1,2,4,1,1,1,4.0,2.0,2.0,1,1,1.0,3,5,5,98,,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3443,2.7693993868281037,-0.43408400531838576,3444.0,1970,2,1,1,1,2,3,2,2,1,11.0,2.0,6.0,4,1,7.0,11,6,6,46,100.0,1,1,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3444,4.2640729648009374,0.22207208104829412,3445.0,1970,2,7,2,1,1,20,1,6,1,4.0,1.0,1.0,1,1,2.0,14,13,13,256,95.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3445,1.0541225686088291,-1.2663166622664843,3446.0,1970,2,1,1,1,2,17,1,6,1,2.0,1.0,1.0,2,1,1.0,3,1,1,260,99.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
3446,-0.0704560229968848,-0.4354712866343473,3447.0,1970,3,1,1,1,2,17,2,3,2,1.0,2.0,1.0,2,1,1.0,4,5,5,140,92.0,1,1,1,5.0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
3447,1.676255093911437,-0.251549422888755,3448.0,1970,4,4,2,1,1,21,1,2,1,7.0,1.0,3.0,6,1,5.0,11,11,11,80,98.0,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3448,1.336348445592162,-0.9841030939386518,3449.0,1970,3,25,2,1,1,7,1,2,1,8.0,2.0,3.0,10,1,6.0,11,4,4,11,99.0,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3449,-4.239062283256169,-0.5803716383185896,3450.0,1970,2,1,1,1,2,8,1,3,2,1.0,1.0,1.0,2,1,1.0,3,5,5,98,,2,1,1,2.0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
3450,0.37444895727871075,-0.6018228824637564,3451.0,1970,3,1,1,1,2,17,1,3,2,1.0,2.0,1.0,2,1,1.0,3,5,5,73,98.0,1,1,1,5.0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
3451,2.2798762632098173,-0.7824050053918589,3452.0,1970,2,1,1,1,1,21,1,6,1,2.0,1.0,1.0,2,1,1.0,3,12,12,183,97.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
3452,3.8736702870907322,0.08466786568255737,3453.0,1970,4,4,1,1,1,10,1,1,1,2.0,1.0,1.0,2,1,2.0,3,4,4,33,100.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3453,2.6860555258926126,-0.675462950354796,3454.0,1970,2,1,1,1,2,1,2,1,2,2.0,1.0,1.0,2,1,2.0,11,29,29,57,99.0,1,1,1,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3454,0.37995861036206413,-0.5858577491178097,3455.0,1970,2,1,2,1,1,20,1,3,2,2.0,1.0,1.0,2,1,2.0,2,11,11,5,100.0,1,1,1,2.0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0
3455,0.5147790920580378,-1.6655598356071892,3456.0,1970,3,1,2,1,1,12,1,6,2,2.0,1.0,1.0,2,1,2.0,2,3,3,187,97.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
3456,1.0328905931704204,-0.9986721844967957,3457.0,1970,2,1,1,1,2,2,1,6,1,4.0,1.0,1.0,1,1,1.0,3,5,5,132,99.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
3457,1.5131169425031366,-0.971930805362137,3458.0,1970,2,1,2,1,2,7,1,3,1,4.0,1.0,2.0,1,1,3.0,3,72,72,10,95.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3458,0.23359481355461095,-0.19951448765835572,3459.0,1970,4,4,2,1,1,21,1,2,2,2.0,1.0,1.0,2,1,1.0,3,32,32,76,97.0,1,1,1,2.0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1
3459,3.9794277697511364,-0.40747608166755767,3460.0,1970,2,1,1,1,1,21,1,1,1,2.0,1.0,1.0,2,1,2.0,11,49,49,197,95.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3460,2.153978914250703,-1.1393273680666334,3461.0,1970,4,4,2,1,1,3,1,2,1,6.0,1.5,3.0,3,1,1.0,3,54,54,187,94.0,2,2,2,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3461,3.3890913415940442,-0.30938066254887486,3462.0,1970,3,1,2,1,1,3,1,6,2,4.0,1.0,1.0,3,1,1.0,17,13,13,289,94.0,1,1,1,1.0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0
3462,2.4836100589606525,-1.4166874084996257,3463.0,1970,2,7,1,1,1,15,1,6,1,4.0,1.0,1.0,2,1,1.0,3,5,5,224,99.0,2,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3463,2.324415234378529,-1.0300427512228476,3464.0,1970,4,4,2,1,2,17,1,2,2,4.0,1.0,2.0,2,1,2.0,2,37,37,33,100.0,2,1,1,2.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
3464,-0.07379343689189385,-0.5025258350881673,3465.0,1970,2,1,1,1,2,7,1,6,1,2.0,1.0,1.0,2,1,1.0,3,5,5,109,99.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
3465,3.699420943890213,-0.5548165013893178,3466.0,1970,4,4,3,3,3,23,1,2,2,1.0,1.0,1.0,2,1,1.0,3,11,11,149,98.0,1,1,1,4.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
3466,3.75118123263523,-1.1124007524226462,3467.0,1970,2,1,1,1,1,15,1,6,2,4.0,1.0,1.0,1,1,2.0,1,13,13,38,99.0,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
3467,-0.13438776442229036,-1.2606703594872466,3468.0,1970,4,4,2,1,2,6,1,3,1,2.0,1.0,2.0,1,1,2.0,68,5,5,4,100.0,1,1,1,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
3468,0.5641026729511321,-0.9354504454287935,3469.0,1970,2,1,1,1,2,10,2,1,1,2.0,1.0,1.0,2,1,1.0,3,5,5,70,99.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
3469,-2.679515417137958,0.28140381129017755,3470.0,1970,2,1,2,1,1,18,1,1,1,3.0,1.0,1.0,2,1,1.0,3,5,5,98,,1,1,1,37.0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1
3470,3.380907551531378,-1.860127758874341,3471.0,1970,4,4,2,1,2,7,1,2,1,5.0,1.5,2.0,1,1,1.0,3,63,63,76,97.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3471,-1.191002905379358,-0.9894907270230923,3472.0,1970,2,1,2,1,2,5,1,1,1,2.0,1.0,1.0,2,1,1.0,3,45,45,5,98.0,1,1,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
3472,2.304365726489673,-1.1881694056181802,3473.0,1970,2,1,1,1,1,7,2,3,1,4.0,1.0,2.0,1,1,1.0,3,5,5,79,99.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3473,-1.061904161712222,-0.15800773990256994,3474.0,1970,2,1,1,1,2,16,1,3,1,4.0,2.0,2.0,1,1,1.0,3,5,5,67,80.0,1,1,1,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3474,-0.4741520471474175,-0.06993298665914663,3475.0,1970,2,1,1,1,2,16,1,3,1,4.0,2.0,2.0,1,1,1.0,3,5,5,98,,1,1,1,5.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
3475,-2.4925072048231325,-0.7980818113079432,3476.0,1970,3,1,1,1,1,21,1,4,2,2.0,1.0,1.0,2,1,1.0,11,5,5,13,100.0,1,1,1,2.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3476,-4.33136912148904,0.33968045903982874,3477.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,47,80.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3477,-4.059523303955756,0.2734001021952589,3478.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,47,90.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3478,-3.8659158689484694,0.28495243061756403,3479.0,1970,2,1,1,1,1,26,2,1,1,4.0,1.0,1.0,2,1,1.0,3,5,5,67,100.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3479,-2.3251335549508756,-0.22559756903680817,3480.0,1970,5,21,2,1,2,7,1,1,1,3.0,1.0,0.0,2,1,2.0,3,5,5,67,100.0,1,1,1,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
3480,4.4143957585203,0.6383323818449501,3481.0,1970,3,1,1,1,1,5,1,1,1,4.0,1.0,1.0,1,1,2.0,10,22,22,70,97.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3481,1.4948223288685847,-1.1764134578574368,3482.0,1970,4,4,2,1,1,4,1,6,1,2.0,1.0,1.0,1,1,1.0,3,3,3,16,93.0,1,1,1,1.0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1
3482,-3.8601738325220887,-0.07738980556030588,3483.0,1970,4,4,2,1,1,9,2,1,1,2.0,1.0,1.0,1,1,1.0,14,5,5,98,,1,1,2,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3483,3.243061524750138,-0.13762438473862348,3484.0,1970,2,1,1,1,1,3,1,6,1,3.0,1.0,2.0,1,1,1.0,1,12,12,392,98.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
3484,-0.021431526998002676,-0.5609391524602653,3485.0,1970,2,1,2,1,2,2,1,2,2,2.0,1.0,1.0,2,1,2.0,32,5,5,82,98.0,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3485,3.0532263469729615,-0.29848968946422727,3486.0,1970,5,14,2,1,1,7,1,4,1,8.0,3.0,4.0,6,1,4.0,1,5,5,37,100.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3486,1.3840209464597077,-0.37866184359237837,3487.0,1970,4,4,2,1,1,7,1,2,1,4.0,1.0,2.0,3,1,1.0,3,3,3,11,93.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
3487,3.139544175900262,-0.6799925084974107,3488.0,1970,2,1,1,1,1,10,1,6,1,3.0,1.0,1.0,2,1,2.0,11,12,12,55,99.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
3488,3.6339423297650426,-0.49075402051883243,3489.0,1970,4,4,3,3,3,23,1,2,2,1.0,1.0,1.0,2,1,1.0,69,11,11,109,98.0,1,1,1,4.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
3489,3.735095916865848,-0.52079940479777,3490.0,1970,4,4,3,3,3,23,1,2,2,2.0,1.0,1.0,2,1,1.0,3,11,11,54,99.0,1,1,1,4.0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
3490,1.0790337980561042,-1.4457402444760392,3491.0,1970,2,1,2,1,2,15,1,2,1,4.0,1.0,2.0,1,1,1.0,3,42,42,82,100.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
3491,-2.604147232521074,-1.0285007792992216,3492.0,1970,2,1,2,1,2,26,2,6,1,2.0,1.0,0.0,2,1,1.0,2,8,8,34,99.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
3492,-1.6470245852409509,-1.0492249717642084,3493.0,1970,2,1,2,1,2,23,1,2,1,8.0,1.0,2.0,6,1,1.0,3,37,37,292,88.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
3493,3.458992087913568,-0.5748596565081185,3494.0,1970,2,1,2,1,2,13,2,6,1,3.0,1.0,1.0,1,1,3.0,9,25,25,111,92.0,1,1,1,1.0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
3494,-3.432742399779526,-0.9178084436276598,3495.0,1970,2,1,1,1,2,11,1,1,1,6.0,1.0,2.0,3,1,1.0,3,5,5,14,84.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3495,0.08490156365892182,0.9624450195704253,3496.0,1970,3,1,2,1,1,8,1,1,1,1.0,1.0,0.0,2,1,1.0,12,4,4,38,99.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3496,3.6859605180346837,-0.4460262202573432,3497.0,1970,4,4,3,3,3,23,1,2,2,2.0,1.0,1.0,2,1,1.0,3,11,11,55,98.0,1,1,1,4.0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
3497,3.6803259995762043,0.31426880898361087,3498.0,1970,2,1,2,1,2,1,1,8,4,3.0,5.0,1.0,3,1,1.0,3,104,103,90,96.0,2,1,1,43.0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
3498,-0.3833460405539861,-0.7572890755990642,3499.0,1970,3,1,2,1,2,17,1,2,1,4.0,1.5,3.0,6,1,3.0,1,5,5,140,98.0,2,1,1,1.0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
3499,-0.6643941631439774,-0.7150607662985385,3500.0,1970,2,1,2,1,2,3,1,3,1,4.0,1.0,2.0,1,1,3.0,11,21,21,80,100.0,1,1,1,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3500,1.379135238237958,-0.779140432553271,3501.0,1970,1,2,2,1,2,21,1,20,2,2.0,2.5,1.0,2,1,2.0,2,13,13,241,95.0,2,1,1,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3501,0.4125970498391908,-0.6267622114945515,3502.0,1970,2,1,2,1,2,2,1,2,2,2.0,1.0,1.0,2,1,2.0,32,5,5,219,98.0,1,1,1,2.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
3502,2.8119366518691282,-0.625304259131742,3503.0,1970,2,1,1,1,1,15,1,6,1,4.0,1.0,1.0,1,1,2.0,1,13,13,163,99.0,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
3503,0.24259207848092984,-0.11387420144770695,3504.0,1970,2,1,2,1,2,15,1,2,1,3.0,1.0,0.0,3,1,2.0,2,5,5,80,96.0,1,2,2,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
3504,3.627468213800408,0.35666732027805,3505.0,1970,2,1,1,1,1,25,1,2,2,2.0,1.0,1.0,2,1,1.0,14,11,11,27,98.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
3505,-0.8158623199968648,-0.4118915574522142,3506.0,1970,4,4,2,1,1,21,1,2,1,6.0,1.0,3.0,3,1,1.0,3,5,5,45,100.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3506,0.8824918302841428,0.08161849294251854,3507.0,1970,2,1,2,1,2,23,1,1,2,4.0,1.0,1.0,2,1,1.0,49,5,5,13,93.0,2,1,1,13.0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
3507,-1.8312971457230078,-0.1701110688274767,3508.0,1970,1,1,2,1,1,8,1,3,1,4.0,2.0,2.0,1,1,1.0,3,42,42,98,,1,1,1,28.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3508,1.319491712340181,-0.02458790766500737,3509.0,1970,2,1,2,1,2,23,1,1,2,2.0,1.0,1.0,2,1,1.0,49,8,8,45,100.0,2,1,1,13.0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1
3509,3.2010257117599505,-0.30999362978452305,3510.0,1970,2,1,1,1,1,3,1,1,2,2.0,1.0,1.0,2,1,1.0,7,4,4,151,98.0,1,1,1,3.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
3510,0.7277046212859175,-1.248674604616248,3511.0,1970,4,4,2,1,1,3,1,4,1,6.0,1.0,2.0,3,1,1.0,3,32,32,11,96.0,1,1,1,1.0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1
3511,0.3868092160005757,-0.3931245631087112,3512.0,1970,4,4,1,1,2,16,1,1,1,6.0,2.5,3.0,6,1,6.0,9,4,4,79,99.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3512,-0.8762805526276316,-0.7340207978651035,3513.0,1970,2,1,1,1,2,18,2,1,1,2.0,1.0,1.0,2,1,1.0,3,8,8,46,100.0,1,1,1,5.0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
3513,1.136358038121755,-0.9915239171857038,3514.0,1970,2,1,1,1,2,15,1,1,2,1.0,1.0,1.0,2,1,1.0,10,4,4,74,93.0,1,1,1,2.0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
3514,0.25174748519690787,-0.7896064250227633,3515.0,1970,2,1,2,1,1,20,1,1,1,2.0,1.0,1.0,2,1,1.0,3,4,4,45,100.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
3515,-3.231200782345038,-1.1455845190595153,3516.0,1970,2,1,2,1,1,15,1,2,1,2.0,1.0,1.0,2,1,1.0,3,5,5,18,97.0,2,1,1,1.0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0
3516,3.439844216045346,-0.20801930376324668,3517.0,1970,2,1,1,1,2,15,1,2,1,6.0,2.0,3.0,6,1,6.0,22,13,13,37,96.0,2,1,1,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3517,2.661505788596025,-0.4142739789416049,3518.0,1970,3,1,1,1,1,1,1,3,1,4.0,1.5,2.0,3,1,4.0,22,12,12,33,100.0,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
3518,-0.4914698951694908,-1.5564051346147945,3519.0,1970,2,1,1,1,1,23,1,2,2,2.0,2.0,1.0,2,1,1.0,10,12,12,31,96.0,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
3519,-1.2948850209048264,-1.1971269353803884,3520.0,1970,1,1,2,1,1,9,1,1,1,2.0,1.0,1.0,2,1,1.0,3,5,5,47,100.0,1,1,1,28.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
3520,-1.1117365813266322,-0.6592238946213331,3521.0,1970,4,4,2,1,1,12,1,2,1,9.0,3.5,5.0,10,1,9.0,23,104,103,47,100.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3521,0.5491861365772307,-0.42022925277214906,3522.0,1970,2,1,1,1,1,1,1,1,1,5.0,2.0,2.0,1,1,5.0,9,11,11,32,97.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
3522,1.4900209461241143,-1.161023104292268,3523.0,1970,2,1,1,1,1,3,1,12,4,2.0,1.0,1.0,2,1,1.0,3,37,37,333,99.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
3523,-2.0701032921660514,-0.8203350924825439,3524.0,1970,2,1,1,1,2,6,1,4,2,4.0,1.0,2.0,1,1,1.0,3,32,32,124,98.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
